,Word,Freq,word_rank,Prob. Per cent,Prob
3555,cheto,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3556,daug,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3557,olu,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3558,judges,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3559,happened,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3560,famous,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3561,disseram,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3562,fecha,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3563,tlkin,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3564,vardı,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3565,sked,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3566,favorites,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3567,kxngjoey,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3568,bakmaya,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3569,basado,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3570,them,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3571,spila,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3572,à,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3573,gyal,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3574,accrington,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3575,która,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3576,gotten,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3577,narcissism,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3578,coso,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3579,boef,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3580,fois,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3581,کاسه,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3582,siendo,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3583,この歌の歌詞が,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3584,color,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3585,mangualaoficial,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3586,coureur,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3587,coveymusic,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3588,largan,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3589,legitimately,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3590,bilgi,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3591,modası,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3592,calicoline,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3593,paylaşımlar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3594,buteractivist,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3595,respektor,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3596,timenodey,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3597,ive,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3598,slideshow,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3599,everglow,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3600,layan,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3601,samfélegasmiðla,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3602,dica,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3603,assitir,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3604,reunion,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3605,shatta,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3606,vacilou,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3607,primary,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3608,slope,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3609,greenday,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3610,invitenlos,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3611,maldita,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3612,keren,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3613,mvs,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3614,lufc,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3615,블랙핑크,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3616,público,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3617,ralfgum,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3618,democrats,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3619,xd,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3620,thebonnevilles,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3621,pntr,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3622,心に響きます,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3623,magnificent,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3624,bringing,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3625,pun,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3626,صورة,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3627,forever,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3628,zapłaci,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3629,criadores,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3630,naliligaw,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3631,heyitsfrog,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3632,esencial,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3633,ninho,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3634,rotys,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3635,generate,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3636,domination,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3637,otaku,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3638,ajaqueen,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3639,veja,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3640,tacky,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3641,riyuunyan,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3642,brennleybrown,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3643,hitting,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3644,von,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3645,dkayrecords,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3646,grift,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3647,mutuals,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3648,leblanc,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3649,culiades,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3650,devil,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3651,giphy,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3652,empezar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3653,angry,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3654,singaporegp,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3655,platformlar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3656,네,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3657,oylayalım,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3658,ruta,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3659,twisty,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3660,trevorrow,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3661,zulueta,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3662,karma,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3663,return,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3664,þori,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3665,zodiaco,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3666,nemaskrattar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3667,feed,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3668,besteht,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3669,mustlisten,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3670,ascoltato,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3671,skewed,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3672,mína,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3673,bystander,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3674,dna,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3675,honors,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3676,listas,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3677,inteligentes,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3678,anno,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3679,tenerlos,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3680,jau,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3681,esquerda,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3682,stonebwoyb,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3683,levanta,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3684,alborán,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3685,희나피아,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3686,akhirnya,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3687,zodiac,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3688,mensen,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3689,mmaddriid,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3690,lex,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3691,tinashe,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3692,hinos,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3693,coche,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3694,dudaba,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3695,fcking,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3696,desconstruídas,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3697,appli,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3698,heure,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3699,judging,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3700,reverrai,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3701,ᴛᴏᴅᴀ,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3702,poderia,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3703,getty,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3704,asaakim,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3705,запустились,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3706,sinto,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3707,kane,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3708,mandatory,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3709,tmrw,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3710,acá,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3711,mjinnocent,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3712,pokémon,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3713,jypetwice,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3714,preference,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3715,massa,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3716,pangalan,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3717,demandar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3718,wasnt,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3719,wonhobelongsonstage,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3720,kúturinn,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3721,geraomoraes,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3722,depan,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3723,revelou,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3724,mt,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3725,push,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3726,beginning,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3727,xampleuno,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3728,caring,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3729,são,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3730,passa,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3731,vp,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3732,dessa,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3733,laburar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3734,brian,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3735,hablan,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3736,iamrashmika,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3737,elenafoundation,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3738,thekeysmusic,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3739,悲愴,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3740,hlustað,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3741,carsonbmf,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3742,guatemala,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3743,disparus,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3744,fiebre,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3745,alive,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3746,ahí,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3747,iconic,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3748,literalmente,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3749,envolvidos,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3750,オメガトライブ,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3751,bumper,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3752,af,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3753,amina,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3754,gustan,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3755,nahi,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3756,oasis,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3757,sané,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3758,caricias,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3759,compositores,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3760,middle,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3761,officialjosha,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3762,perco,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3763,habeis,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3764,erratically,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3765,psicología,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3766,boyz,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3767,rouge,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3768,rm,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3769,rend,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3770,royouknow,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3771,pagué,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3772,habría,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3773,shadow,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3774,compartilharam,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3775,rip,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3776,gabeleetn,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3777,lacrim,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3778,samjho,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3779,ederim,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3780,océano,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3781,temazos,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3782,sonra,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3783,comedy,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3784,psicòleg,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3785,gue,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3786,receber,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3787,wieeee,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3788,lately,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3789,dirt,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3790,looms,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3791,渋谷www,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3792,usasse,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3793,creatures,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3794,ᴇ,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3795,folks,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3796,europe,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3797,avisar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3798,tiny,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3799,papaunewguinea,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3800,flojas,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3801,dannapaola,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3802,stunden,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3803,paylaşsana,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3804,pude,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3805,teams,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3806,expertxs,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3807,kocham,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3808,wahr,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3809,entity,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3810,otra,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3811,istatistiklerini,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3812,wsh,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3813,palhaçada,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3814,michaeljackson,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3815,skullfist,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3816,endoftheworld,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3817,pabloalboran,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3818,fb,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3819,wissen,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3820,bootleg,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3821,pegou,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3822,edouard,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3823,sandyejunior,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3824,kalmışız,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3825,bombard,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3826,salen,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3827,hani,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3828,bucarest,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3829,résumé,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3830,és,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3831,invitada,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3832,göksel,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3833,pocast,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3834,spreaker,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3835,út,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3836,jsi,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3837,gerçekten,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3838,disrespect,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3839,mini,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3840,dair,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3841,semoga,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3842,rockwell,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3843,enthusiasts,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3844,başıma,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3845,everrrryone,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3846,unique,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3847,𝑒𝑙,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3848,leagues,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3849,heyfranhey,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3850,ciudad,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3851,wore,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3852,emersxxn,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3853,spofity,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3854,keith,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3855,pauvre,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3856,round,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3857,boomer,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3858,cru,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3859,lukelsb,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3860,makoutopiamusic,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3861,honeymoon,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3862,alex,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3863,mellow,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3864,definir,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3865,pheww,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3866,senti,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3867,ab,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3868,maakten,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3869,petite,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3870,ninhosdt,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3871,fancams,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3872,österreich,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3873,receipts,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3874,generalelectric,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3875,doomdays,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3876,albrightnyam,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3877,talent,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3878,gram,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3879,soo,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3880,envisioningexcellence,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3881,esforçar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3882,gfrdofficial,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3883,playboi,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3884,predictable,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3885,cheers,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3886,teu,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3887,pagan,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3888,jugak,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3889,flex,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3890,vampire,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3891,ngl,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3892,werden,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3893,loicnottet,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3894,mctsamuel,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3895,więcej,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3896,terbesar,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3897,kalanickersom,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3898,فلشی,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3899,serían,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3900,millions,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3901,𝒆𝒍,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3902,mando,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3903,utmost,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3904,weee,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3905,uns,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3906,promoted,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3907,irra,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3908,aseguró,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3909,experiência,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3910,foreign,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3911,spotifyforartists,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3912,devils,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3913,ahh,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3914,sootify,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3915,販売元,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3916,engga,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3917,kahtalı,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3918,miley,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3919,semuanya,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3920,answered,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3921,newmusicalert,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3922,thomasshaped,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3923,hungary,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3924,pedro,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3925,onerepublic,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3926,melvin,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3927,flörtlerden,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3928,activity,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3929,mds,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3930,aparte,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3931,pellyeah,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3932,ballads,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3933,theme,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3934,olubliss,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3935,meu,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3936,kelly,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
3937,moderação,1,5250.0,0.0019893767282710326,1.9893767282710327e-05
